"Id","Project","File","Line","Code","Category","Message"
"84b94738e88c4677a5cdf04f95a15441","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\UserNotifications\Domain\ValueObjects\NotificationType.cs(41,26): warning CA1062: Nel metodo visibile esternamente 'NotificationType NotificationType.FromString(string value)' convalidare il parametro 'value' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"8caaad80e14f53bc58121e06e7ff3063","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\Authentication\Application\Queries\ListApiKeysQueryHandler.cs(22,28): warning CA1062: Nel metodo visibile esternamente 'Task<ApiKeyListResponse> ListApiKeysQueryHandler.Handle(ListApiKeysQuery request, CancellationToken cancellationToken)' convalidare il parametro 'request' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"462bf185df6ff00ffc479225bc8e7c42","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\Authentication\Application\Commands\TwoFactor\AdminDisable2FACommandHandler.cs(83,9): warning CA1031: Modificare 'Handle' in modo da rilevare un tipo di eccezione consentito pi├╣ specifico o generare di nuovo l'eccezione (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1031) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"36ac6cd049bd26d155e9d6149dd4a932","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\WorkflowIntegration\Application\Commands\WorkflowErrors\LogWorkflowErrorCommandHandler.cs(29,27): warning CA1062: Nel metodo visibile esternamente 'Task LogWorkflowErrorCommandHandler.Handle(LogWorkflowErrorCommand command, CancellationToken cancellationToken)' convalidare il parametro 'command' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"4c8cc67e17d2870a22df973f56d6ac4d","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\KnowledgeBase\Infrastructure\Persistence\Mappers\KnowledgeBaseMappers.cs(21,18): warning CA1062: Nel metodo visibile esternamente 'VectorDocumentEntity KnowledgeBaseMappers.ToEntity(VectorDocument domain)' convalidare il parametro 'domain' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"fe6453d245f52c34ce7c9f590db26408","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\Administration\Infrastructure ervices\ReportGeneratorService.ContentMetrics.cs(29,39): warning MA0051: Method is too long (110 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"f23b45b29dd16fe64147db2a9c3ed77c","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api haredKernel\Domain\Results\Result.cs(71,19): warning CA1062: Nel metodo visibile esternamente 'Result<T> Result<T>.Failure(Exception exception)' convalidare il parametro 'exception' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"94b55f4d2eab400eb3122e784d44987b","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\DocumentProcessing\Infrastructure\Persistence\PdfDocumentRepository.cs(76,39): warning CA1062: Nel metodo visibile esternamente 'Task PdfDocumentRepository.AddAsync(PdfDocument document, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'document' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"529e9790b4dda6d64a296e117d39952c","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\Authentication\Application\Commands\TwoFactor\AdminDisable2FACommandHandler.cs(34,64): warning CA1062: Nel metodo visibile esternamente 'Task<AdminDisable2FAResult> AdminDisable2FACommandHandler.Handle(AdminDisable2FACommand command, CancellationToken cancellationToken)' convalidare il parametro 'command' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"efcb4a22852339c2c37fdc55dbf34c1d","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\Authentication\Application\Commands essions\RevokeSessionCommandHandler.cs(88,9): warning CA1031: Modificare 'Handle' in modo da rilevare un tipo di eccezione consentito pi├╣ specifico o generare di nuovo l'eccezione (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1031) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"20105b345fddb2f4d5333fbbe24931d5","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Logging ensitiveStringRedactionEnricher.cs(16,20): warning CA1062: Nel metodo visibile esternamente 'void SensitiveStringRedactionEnricher.Enrich(LogEvent logEvent, ILogEventPropertyFactory propertyFactory)' convalidare il parametro 'logEvent' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"c59f2f0d079079752eca45e934dea34b","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\KnowledgeBase\Infrastructure\Persistence\Mappers\KnowledgeBaseMappers.cs(41,17): warning CA1062: Nel metodo visibile esternamente 'VectorDocument KnowledgeBaseMappers.ToDomain(VectorDocumentEntity entity)' convalidare il parametro 'entity' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"9f0f28bddc63f74375572caa06e13743","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\UserNotifications\Domain\ValueObjects\NotificationSeverity.cs(41,26): warning CA1062: Nel metodo visibile esternamente 'NotificationSeverity NotificationSeverity.FromString(string value)' convalidare il parametro 'value' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"ef972b0b8b3cb8a1083abb7b18da7293","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\Authentication\Application\Commands essions\RevokeSessionCommandHandler.cs(34,61): warning CA1062: Nel metodo visibile esternamente 'Task<RevokeSessionResponse> RevokeSessionCommandHandler.Handle(RevokeSessionCommand command, CancellationToken cancellationToken)' convalidare il parametro 'command' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"d5ae1b61a834a484477e34710e5741e4","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\Administration\Application\Queries\ListPromptTemplatesQueryHandler.cs(25,40): warning CA1062: Nel metodo visibile esternamente 'Task<PromptTemplateListResponse> ListPromptTemplatesQueryHandler.Handle(ListPromptTemplatesQuery request, CancellationToken cancellationToken)' convalidare il parametro 'request' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"f64bcaf8b20da5c293633ef67a9d1f4c","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\KnowledgeBase\Infrastructure\Persistence\Mappers\KnowledgeBaseMappers.cs(87,14): warning CA1062: Nel metodo visibile esternamente 'float[] KnowledgeBaseMappers.ToFloatArray(EmbeddingResult embeddingResult)' convalidare il parametro 'embeddingResult' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"5f65ac1ff9ce0e9aa7e0f8484a73de83","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api haredKernel\Domain\Results\Result.cs(106,44): warning CA1062: Nel metodo visibile esternamente 'Result<TResult> Result<T>.Map<TResult>(Func<T, TResult> transform)' convalidare il parametro 'transform' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"5c1450ac5ff4fd9a6342ba76f153da11","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api haredKernel\Domain\Results\Result.cs(92,13): warning CA1062: Nel metodo visibile esternamente 'void Result<T>.Match(Action<T> onSuccess, Action<Error> onFailure)' convalidare il parametro 'onFailure' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"ee9c1e3e20ce71d8356968f2bc12ed4d","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api haredKernel\Domain\Results\Result.cs(88,13): warning CA1062: Nel metodo visibile esternamente 'void Result<T>.Match(Action<T> onSuccess, Action<Error> onFailure)' convalidare il parametro 'onSuccess' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"48a80e26137d55e7a120222094bf41d3","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\DocumentProcessing\Infrastructure\Persistence\PdfDocumentRepository.cs(83,39): warning CA1062: Nel metodo visibile esternamente 'Task PdfDocumentRepository.UpdateAsync(PdfDocument document, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'document' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"ca0504cd9e214459abe6a515a5b9d43e","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\KnowledgeBase\Infrastructure\Persistence\Mappers\KnowledgeBaseMappers.cs(65,38): warning CA1062: Nel metodo visibile esternamente 'SearchResult KnowledgeBaseMappers.ToDomainSearchResult(HybridSearchResult result, int rank)' convalidare il parametro 'result' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"1814e1c54739d52290ee4fc5be95d7b7","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Infrastructure ecrets\InfisicalSecretsClient.cs(27,20): warning CA1062: Nel metodo visibile esternamente 'InfisicalSecretsClient.InfisicalSecretsClient(IHttpClientFactory httpClientFactory, IOptions<InfisicalOptions> options, ILogger<InfisicalSecretsClient> logger)' convalidare il parametro 'options' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"1013b400556eb5997178282134884048","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Infrastructure ecrets\InfisicalSecretsClient.cs(26,23): warning CA1062: Nel metodo visibile esternamente 'InfisicalSecretsClient.InfisicalSecretsClient(IHttpClientFactory httpClientFactory, IOptions<InfisicalOptions> options, ILogger<InfisicalSecretsClient> logger)' convalidare il parametro 'httpClientFactory' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"6b6f5f6de2139e86ed6f9388833756b8","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api haredKernel\Domain\Exceptions\ValidationException.cs(23,48): warning MA0016: Prefer using collection abstraction instead of implementation (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0016.md) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"8d2fd440e07a8ca2967d1d65b6220a91","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\GameManagement\Domain\ValueObjects\Publisher.cs(35,68): warning CA1062: Nel metodo visibile esternamente 'Publisher.implicit operator string(Publisher publisher)' convalidare il parametro 'publisher' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"5337f12cff5a13efa0c6dc212531184c","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\KnowledgeBase\Infrastructure\Persistence\Mappers\KnowledgeBaseMappers.cs(129,38): warning CA1062: Nel metodo visibile esternamente '(Guid id, float[] vector, Dictionary<string, object> payload) KnowledgeBaseMappers.ToQdrantPoint(Embedding embedding)' convalidare il parametro 'embedding' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"c9d70d15aa557bb3eecf33775e10aa54","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Infrastructure ecrets\InfisicalSecretsClient.cs(74,37): warning S2139: Either log this exception and handle it, or rethrow it with some contextual information. (https://rules.sonarsource.com/csharp/RSPEC-2139) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"d9d97b5bc34bfcb6ba969577c5e67935","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Infrastructure ecrets\InfisicalSecretsClient.cs(81,26): warning S2139: Either log this exception and handle it, or rethrow it with some contextual information. (https://rules.sonarsource.com/csharp/RSPEC-2139) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"eafacf741ff991cb08b4ce33fa9e1ce5","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\DocumentProcessing\Infrastructure\Persistence\PdfDocumentRepository.cs(98,39): warning CA1062: Nel metodo visibile esternamente 'Task PdfDocumentRepository.DeleteAsync(PdfDocument document, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'document' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"6e76ea81799daa62b54365fbbd085598","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\KnowledgeBase\Infrastructure\Persistence\Mappers\KnowledgeBaseMappers.cs(172,64): warning CA1062: Nel metodo visibile esternamente 'AgentEntity KnowledgeBaseMappers.ToEntity(Agent agent)' convalidare il parametro 'agent' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"f855b358da43e95a04e2e7c587e186fd","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Infrastructure ecrets\InfisicalSecretsClient.cs(40,9): warning MA0004: Use Task.ConfigureAwait(false) if the current SynchronizationContext is not needed (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0004.md) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"d0b7ffee64d0d41f721daf0882edc979","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Infrastructure ecrets\InfisicalSecretsClient.cs(56,28): warning MA0004: Use Task.ConfigureAwait(false) if the current SynchronizationContext is not needed (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0004.md) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"91b8cbf46ae6ae2d07763e2aa4342af2","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Infrastructure ecrets\InfisicalSecretsClient.cs(59,34): warning MA0004: Use Task.ConfigureAwait(false) if the current SynchronizationContext is not needed (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0004.md) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"c7c8094122df0b58dfe1c88354da65ac","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\Administration\Application\Commands\AlertRules\CreateAlertRuleCommand.cs(30,73): warning MA0002: Use an overload that has a IEqualityComparer<string> or IComparer<string> parameter (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0002.md) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"c743615b0f8166dd066e6337fdc961be","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts ystemConfiguration\Infrastructure\Persistence\ConfigurationRepository.cs(105,39): warning CA1062: Nel metodo visibile esternamente 'Task ConfigurationRepository.AddAsync(SystemConfiguration config, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'config' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"3f0d09c76af65ebe12739b1129162a7c","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\Administration\Application\Handlers\UpdateUserTierCommandHandler.cs(40,60): warning CA1062: Nel metodo visibile esternamente 'Task<UserDto> UpdateUserTierCommandHandler.Handle(UpdateUserTierCommand command, CancellationToken cancellationToken)' convalidare il parametro 'command' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"6e25a988447165ce2dcd5585a76bd5a2","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\KnowledgeBase\Infrastructure\Persistence\Mappers\KnowledgeBaseMappers.cs(143,41): warning CA1062: Nel metodo visibile esternamente 'Agent KnowledgeBaseMappers.ToDomain(AgentEntity entity)' convalidare il parametro 'entity' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"8a7d7e5e35283117a5a023e6c0f78045","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts ystemConfiguration\Infrastructure\Persistence\ConfigurationRepository.cs(112,39): warning CA1062: Nel metodo visibile esternamente 'Task ConfigurationRepository.UpdateAsync(SystemConfiguration config, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'config' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"72b4aec7452923dd451675932f6a65e4","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts ystemConfiguration\Infrastructure\Persistence\ConfigurationRepository.cs(119,39): warning CA1062: Nel metodo visibile esternamente 'Task ConfigurationRepository.DeleteAsync(SystemConfiguration config, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'config' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"cdcc972be5e76fab397412152a7a6149","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\GameManagement\Infrastructure\Persistence\GameRepository.cs(57,43): warning CA1062: Nel metodo visibile esternamente 'Task GameRepository.AddAsync(Game game, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'game' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"9ff5e3306175b3ce976153c726488e4b","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Logging ensitiveDataDestructuringPolicy.cs(95,17): warning MA0051: Method is too long (134 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"ec0f8044b39c080f2210b5f1e09d61c6","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\GameManagement\Infrastructure\Persistence\GameRepository.cs(66,43): warning CA1062: Nel metodo visibile esternamente 'Task GameRepository.UpdateAsync(Game game, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'game' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
"7339b02b82fa4172735741e7ee6eacc5","","","","","Other","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\BoundedContexts\Administration\Application\Commands\AlertConfiguration\UpdateAlertConfigurationCommand.cs(30,74): warning MA0002: Use an overload that has a IEqualityComparer<string> or IComparer<string> parameter (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0002.md) [D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api rc\Api\Api.csproj]"
